0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079701,0.000000,0.162799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194329,0.000000,0.551211,0.000000,0.000000,0.000000,0.368669,0.963092,0.602930,0.616410,0.326284,0.153664,0.693753,0.796863,0.000000,0.000000,0.000000,0.000000,0.419492,0.395791,0.600009,0.065353,0.783744,0.521126,0.000000,0.000000,0.000000,0.000000,0.000000,0.873357,0.000000,0.000000,0.000000,0.000000,0.000000,0.896650,0.000000,0.000000,0.000000,0.000000,0.000000,0.793610,0.557859,0.086648,0.352863,0.706199,0.303576,0.871799,0.687249,0.211937,0.000000,0.000000,0.395170,0.322250,0.576186,0.095259,0.383777,0.834141,0.649573,0.032825,0.594953,0.332428,0.876900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.111374,0.000000,-120.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079701,0.000000,0.162799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194329,0.000000,0.551211,0.000000,0.000000,0.000000,0.368669,0.963092,0.602930,0.616410,0.326284,0.153664,0.693753,0.796863,0.000000,0.000000,0.000000,0.000000,0.419492,0.395791,0.600009,0.065353,0.783744,0.521126,0.000000,0.000000,0.000000,0.000000,0.000000,0.873357,0.000000,0.000000,0.000000,0.000000,0.000000,0.896650,0.000000,0.000000,0.000000,0.000000,0.000000,0.793610,0.557859,0.086648,0.352863,0.706199,0.303576,0.871799,0.687249,0.211937,0.000000,0.000000,0.395170,0.322250,0.576186,0.095259,0.383777,0.834141,0.649573,0.032825,0.594953,0.332428,0.876900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.156991,0.000000,-120.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079701,0.000000,0.162799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194329,0.000000,0.551211,0.000000,0.000000,0.000000,0.368669,0.963092,0.602930,0.616410,0.326284,0.153664,0.693753,0.796863,0.000000,0.000000,0.000000,0.000000,0.419492,0.395791,0.600009,0.065353,0.783744,0.521126,0.000000,0.000000,0.000000,0.000000,0.000000,0.873357,0.000000,0.000000,0.000000,0.000000,0.000000,0.896650,0.000000,0.000000,0.000000,0.000000,0.000000,0.793610,0.557859,0.086648,0.352863,0.706199,0.303576,0.871799,0.687249,0.211937,0.000000,0.000000,0.395170,0.322250,0.576186,0.095259,0.383777,0.834141,0.649573,0.032825,0.594953,0.332428,0.876900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.080865,0.000000,-120.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079701,0.000000,0.162799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194329,0.000000,0.551211,0.000000,0.000000,0.000000,0.368669,0.963092,0.602930,0.616410,0.326284,0.153664,0.693753,0.796863,0.000000,0.000000,0.000000,0.000000,0.419492,0.395791,0.600009,0.065353,0.783744,0.521126,0.000000,0.000000,0.000000,0.000000,0.000000,0.873357,0.000000,0.000000,0.000000,0.000000,0.000000,0.896650,0.000000,0.000000,0.000000,0.000000,0.000000,0.793610,0.557859,0.086648,0.352863,0.706199,0.303576,0.871799,0.687249,0.211937,0.000000,0.000000,0.395170,0.322250,0.576186,0.095259,0.383777,0.834141,0.649573,0.032825,0.594953,0.332428,0.876900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.127747,0.000000,-120.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079701,0.000000,0.162799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194329,0.000000,0.551211,0.000000,0.000000,0.000000,0.368669,0.963092,0.602930,0.616410,0.326284,0.153664,0.693753,0.796863,0.000000,0.000000,0.000000,0.000000,0.419492,0.395791,0.600009,0.065353,0.783744,0.521126,0.000000,0.000000,0.000000,0.000000,0.000000,0.873357,0.000000,0.000000,0.000000,0.000000,0.000000,0.896650,0.000000,0.000000,0.000000,0.000000,0.000000,0.793610,0.557859,0.086648,0.352863,0.706199,0.303576,0.871799,0.687249,0.211937,0.000000,0.000000,0.395170,0.322250,0.576186,0.095259,0.383777,0.834141,0.649573,0.032825,0.594953,0.332428,0.876900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.131009,0.000000,-120.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079701,0.000000,0.162799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194329,0.000000,0.551211,0.000000,0.000000,0.000000,0.368669,0.963092,0.602930,0.616410,0.326284,0.153664,0.693753,0.796863,0.000000,0.000000,0.000000,0.000000,0.419492,0.395791,0.600009,0.065353,0.783744,0.521126,0.000000,0.000000,0.000000,0.000000,0.000000,0.873357,0.000000,0.000000,0.000000,0.000000,0.000000,0.896650,0.000000,0.000000,0.000000,0.000000,0.000000,0.793610,0.557859,0.086648,0.352863,0.706199,0.303576,0.871799,0.687249,0.211937,0.000000,0.000000,0.395170,0.322250,0.576186,0.095259,0.383777,0.834141,0.649573,0.032825,0.594953,0.332428,0.876900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.072184,0.000000,-120.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079701,0.000000,0.162799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194329,0.000000,0.551211,0.000000,0.000000,0.000000,0.368669,0.963092,0.602930,0.616410,0.326284,0.153664,0.693753,0.796863,0.000000,0.000000,0.000000,0.000000,0.419492,0.395791,0.600009,0.065353,0.783744,0.521126,0.000000,0.000000,0.000000,0.000000,0.000000,0.873357,0.000000,0.000000,0.000000,0.000000,0.000000,0.896650,0.000000,0.000000,0.000000,0.000000,0.000000,0.793610,0.557859,0.086648,0.352863,0.706199,0.303576,0.871799,0.687249,0.211937,0.000000,0.000000,0.395170,0.322250,0.576186,0.095259,0.383777,0.834141,0.649573,0.032825,0.594953,0.332428,0.876900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.205145,0.000000,-120.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079701,0.000000,0.162799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194329,0.000000,0.551211,0.000000,0.000000,0.000000,0.368669,0.963092,0.602930,0.616410,0.326284,0.153664,0.693753,0.796863,0.000000,0.000000,0.000000,0.000000,0.419492,0.395791,0.600009,0.065353,0.783744,0.521126,0.000000,0.000000,0.000000,0.000000,0.000000,0.873357,0.000000,0.000000,0.000000,0.000000,0.000000,0.896650,0.000000,0.000000,0.000000,0.000000,0.000000,0.793610,0.557859,0.086648,0.352863,0.706199,0.303576,0.871799,0.687249,0.211937,0.000000,0.000000,0.395170,0.322250,0.576186,0.095259,0.383777,0.834141,0.649573,0.032825,0.594953,0.332428,0.876900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.074408,0.000000,-120.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079701,0.000000,0.162799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194329,0.000000,0.551211,0.000000,0.000000,0.000000,0.368669,0.963092,0.602930,0.616410,0.326284,0.153664,0.693753,0.796863,0.000000,0.000000,0.000000,0.000000,0.419492,0.395791,0.600009,0.065353,0.783744,0.521126,0.000000,0.000000,0.000000,0.000000,0.000000,0.873357,0.000000,0.000000,0.000000,0.000000,0.000000,0.896650,0.000000,0.000000,0.000000,0.000000,0.000000,0.793610,0.557859,0.086648,0.352863,0.706199,0.303576,0.871799,0.687249,0.211937,0.000000,0.000000,0.395170,0.322250,0.576186,0.095259,0.383777,0.834141,0.649573,0.032825,0.594953,0.332428,0.876900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.129635,0.000000,-120.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.079701,0.000000,0.162799,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.194329,0.000000,0.551211,0.000000,0.000000,0.000000,0.368669,0.963092,0.602930,0.616410,0.326284,0.153664,0.693753,0.796863,0.000000,0.000000,0.000000,0.000000,0.419492,0.395791,0.600009,0.065353,0.783744,0.521126,0.000000,0.000000,0.000000,0.000000,0.000000,0.873357,0.000000,0.000000,0.000000,0.000000,0.000000,0.896650,0.000000,0.000000,0.000000,0.000000,0.000000,0.793610,0.557859,0.086648,0.352863,0.706199,0.303576,0.871799,0.687249,0.211937,0.000000,0.000000,0.395170,0.322250,0.576186,0.095259,0.383777,0.834141,0.649573,0.032825,0.594953,0.332428,0.876900,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.113217,0.000000,-120.000000
