0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
0.431415,0.577328,0.569216
