0,0,0,0,0,0,0,36
0,0.272059,0,0,0,0,0,0
0,0,0,0,0,0,0,139
0,0,0,0,0,0,0,13
0,0,0,0,0,0,0,85
0,0.062344,0,0,0,0,0,16
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,64
0,0.134483,0,0,0,0,0,0
0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.085149,0,0,0,0,0,7
0,0.073529,0,0.209559,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,42
0,0,0,0,0,0,0,15
0,0.036199,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,69
0.008319,0.02995,0,0,0,0,0,24
0,0,0,0,0,0,0,46
0,0.123711,0,0,0,0,0,24
0,0,0,0,0,0,0,132
0,0.069272,0,0,0,0,0,12
0,0.045217,0,0,0,0,0,224
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.128247,0,0,0,0
0,0.124031,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,74
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.051491,0,0,0,0,0,0
0,0.067227,0,0,0,0,0,22
0,0,0,0,0,0,0,0
0.054299,0,0,0,0,0,0,65
0,0,0,0,0,0,0,17
0,0,0,0,0,0,0,54
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.20284,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.045238,0,0,0,0,0,0,0
0,0.096875,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,65
0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0
0,0.179577,0,0,0,0,0,17
0.114035,0,0,0,0,0,0,28
0,0.176471,0,0,0,0,0,0
0,0,0,0,0,0.680435,0,0
0.072,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.118671,0,0.167722,0,0,0,0,0
0,0.083333,0,0,0,0,0,37
0,0.316981,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.201258,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.079646,0,0,0,0,0,0,0
0,0,0.129159,0,0,0.254403,0,82
0.066434,0,0,0,0,0,0,0
0,0.083516,0,0,0,0.4,0,0
0,0.078818,0,0,0,0,0,0
0.14527,0,0,0,0,0,0,23
0,0,0,0,0,0,0,0
0,0.2,0,0,0,0,0,0
0.419118,0,0,0,0,0,0,30
0,0.117647,0,0,0,0,0,19
0.053812,0,0,0,0,0,0,0
0,0.292683,0,0,0,0,0,15
0,0.043379,0,0,0,0,0,0
0,0,0,0,0,0,0,32
0,0,0,0,0,0.305509,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.265625,0,0,0,0
0.106383,0,0,0,0,0,0,0
0,0.198068,0,0,0,0,0,20
0,0,0,0,0,0.128205,0,0
0,0.215385,0,0,0,0,0,36
0,0,0.079755,0,0,0,0,0
0,0.2,0,0,0,0,0,0
0,0.063939,0,0,0,0,0,0
0.007712,0.041131,0,0,0,0,0,13
0,0.057554,0,0,0,0.068345,0,0
0,0,0,0,0,0,0,48
0,0,0,0,0,0,0,28
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.239437,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.106522,0,0,0,0,0,16
0,0.161654,0,0,0,0,0,0
0,0,0,0,0,0,0,29
0,0,0,0,0,0.408719,0,11
0,0,0,0,0,0,0,0
0.189931,0,0,0,0,0,0,42
0,0.061644,0,0.143836,0,0,0,25
0,0.082248,0,0.077362,0,0,0,86
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0
0,0.08134,0,0,0,0,0,19
0,0,0,0,0,0,0,0
0,0.345588,0,0,0,0,0,41
0,0,0,0,0,0,0,38
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.047393,0,0.175355,0,0,0,18
0,0.22449,0,0,0,0,0,14
0,0,0.231527,0,0,0,0,28
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.079365,0,0,0,0,0,0
0,0.018996,0,0,0,0,0,86
0,0,0.087883,0,0,0,0,0
0,0,0,0,0,0,0,73
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23
0,0.086124,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.175373,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,52
0,0,0,0,0,0,0,106
0,0,0,0,0,0,0,0
0.015982,0,0.077626,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23
0.04359,0,0,0,0,0,0,50
0,0.175758,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.359551,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20
0,0.039157,0,0,0,0,0,36
0,0.069536,0,0,0,0,0,0
0,0,0,0,0,0,0,25
0,0.2,0,0,0,0,0,27
0,0,0,0,0,0,0,0
0.138728,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.060086,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.03268,0,0,0,0,0,0
0,0.02907,0,0.117733,0,0,0,9
0,0.054054,0,0,0,0,0,8
0,0.089606,0,0,0,0,0,29
0.059603,0.041391,0,0,0,0,0,0
0,0.24031,0,0,0,0,0,18
0,0.115789,0,0,0,0,0,16
0,0.009269,0,0,0,0,0,41
0,0,0,0,0,0,0,0
0,0.054585,0,0,0,0,0,0
0,0,0,0,0,0,0,48
0,0,0,0,0,0,0,20
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,21
0.213115,0,0,0,0,0,0,14
0,0.100917,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.088889,0,0,0,0,0
0,0,0,0,0,0,0,0
0.048507,0,0,0,0,0,0,23
0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.170213,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.290289,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7
0,0.035616,0,0,0,0,0,0
0.088305,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0.156432,0,0,0
0,0,0,0,0,0,0,0
0,0.042827,0.085653,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.220561,0,0,0,0,0
0.14059,0,0.102041,0,0,0,0,0
0,0,0,0,0,0,0,24
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23
0,0.301471,0,0,0,0,0,10
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,12
0,0,0,0,0,0,0,6
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,23
0,0,0,0,0,0,0,0
0.238532,0,0,0,0,0,0,16
0,0,0,0,0,0,0,37
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0
0,0,0.073756,0,0,0,0,0
0.233333,0,0,0,0,0,0,0
0,0.19211,0.186964,0,0,0,0,0
0.045977,0,0.034483,0.090312,0,0,0,45
0,0,0,0,0,0,0,7
0,0,0,0,0,0,0,0
0,0.352113,0,0,0,0,0,4
0,0,0.286713,0,0,0,0,0
0,0,0.21,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.282958,0,0,0,0,29
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0.123457,0.122085,0,0,0,16
0,0.082671,0,0,0,0,0,10
0,0,0,0,0,0,0,0
0,0.033159,0,0,0,0,0,13
0,0,0,0,0,0,0,13
0.123656,0,0,0,0,0,0,0
0,0.02322,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.057522,0,0,0,0,0,0
0.041734,0,0,0,0,0,0,0
0,0,0,0,0,0,0,30
0,0,0,0,0,0,0,43
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,44
0,0,0,0,0,0,0,48
0,0.065724,0,0,0,0,0,0
0,0.052632,0,0,0,0,0,0
0,0.008089,0,0,0,0,0,23
0,0.025132,0,0,0,0,0,0
0,0.036082,0,0,0,0,0,11
0,0.083665,0,0,0,0,0,0
0,0.069274,0,0,0,0,0,16
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,73
0.025066,0,0.094987,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.041783,0,0,0,0,0,0
0,0.25,0,0,0,0,0,18
0.011221,0.077228,0,0,0,0,0,0
0,0.033816,0,0.187198,0,0,0,0
0,0,0,0,0,0,0,0
0.012469,0.049875,0,0,0,0,0,122
0.02907,0,0,0,0,0,0,0
0,0.014263,0,0.046487,0,0,0,0
0,0,0,0,0,0,0,37
0,0,0,0,0,0,0,0
0,0.042941,0,0,0,0,0,0
0,0,0,0,0,0,0,42
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.021559,0,0,0,0,0,0
0.230769,0,0,0,0,0,0,0
0.060606,0,0,0,0,0,0,14
0.251701,0,0,0,0,0,0,0
0,0.135294,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0.406015,0,0,0,0,0,0,0
0.089172,0,0,0,0,0,0,0
0,0,0,0,0,0,0,19
0,0,0,0,0,0,0,0
0.047445,0.040146,0,0,0,0,0,0
0.273438,0,0,0,0,0,0,20
0.278351,0,0,0,0,0,0,0
0,0,0,0,0,0,0,11
0.497143,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,20
0.12396,0,0,0,0,0,0,0
0.088983,0,0.389831,0,0.088983,0,0,0
0,0,0,0,0,0,0,33
0,0,0,0,0,0,0,0
0.07135,0,0,0,0,0,0,0
0.045314,0.052523,0,0,0,0,0,17
0.104828,0,0.16,0,0,0,0,13
0,0.172566,0,0,0,0,0,0
0.156085,0,0,0,0,0.26455,0,28
0.051625,0,0.080306,0,0,0,0,37
0,0,0,0,0,0,0,0
0.04039,0.077994,0,0,0,0,0,0
0.020542,0.046685,0,0,0,0,0,20
0,0.132404,0,0,0,0.174216,0,26
0.039867,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.183673,0,0,0,0,0,0
0.069903,0.04466,0,0,0,0.293204,0,0
0.032609,0.02038,0,0,0,0,0,0
0.021601,0.033037,0,0,0,0,0,0
0,0,0,0.19105,0,0,0,0
0.042254,0.059859,0,0,0,0,0,21
0.067033,0.028571,0,0,0,0,0,0
0,0.27027,0,0,0,0,0,0
0.144674,0.017488,0,0,0,0,0,16
0.130719,0,0,0,0,0,0,13
0.104,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.055921,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.012346,0,0,0,0,0,31
0,0,0,0,0,0,0,80
0,0.247887,0,0,0,0,0,21
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,25
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0.232,0,0,0,0
0,0,0,0,0,0,0,52
0,0,0,0.390728,0,0,0,50
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,34
0,0,0,0,0,0,0,26
0,0,0,0,0,0,0,50
0,0.047101,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.159609,0,0,0,0,0,0
0,0,0.050083,0.161937,0,0,0,0
0,0,0,0,0,0,0,0
0,0.040248,0,0,0,0,0,21
0,0,0,0,0,0,0,21
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,61
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,32
0.100271,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0.336449,0,0,0,0,0,0
0,0,0,0,0,0,0,0
