0.658483,0.520278,-0.371742
0.546885,0.62051,0.349111
0.50296,0.507532,0.579023
0.521516,0.564697,-0.043591
0.544418,0.569332,0.202144
0.671147,0.658459,0.671591
0.607243,0.66937,0.922796
0.577792,0.65392,0.851109
0.652128,0.673812,1.088343
0.662395,0.655079,0.850383
0.727035,0.721707,1.31293
0.692158,0.682406,1.215632
0.50509,0.661066,1.486764
0.73858,0.67922,0.740306
0.707526,0.63596,0.825664
0.769956,0.704809,1.254431
0.376518,0.570394,-0.086793
0.280975,0.466589,-0.461944
0.444838,0.559193,-0.213424
0.442455,0.674971,0.173649
0.558904,0.732522,0.094611
0.550474,0.724604,0.309817
0.52176,0.71321,0.250011
0.459798,0.696794,0.485241
0.545644,0.757628,0.60014
0.526448,0.680572,0.466179
0.474857,0.704712,0.756403
0.477848,0.635187,0.55348
0.123485,0.539784,-0.059777
0.738059,0.815373,1.181677
0.531158,0.41068,-0.173412
0.475581,0.372731,-0.241144
0.483751,0.38316,-0.061316
0.46547,0.42304,0.052198
0.42762,0.38007,-0.327878
0.548147,0.537756,-0.078549
0.425182,0.415798,-0.185562
0.569999,0.599363,0.772677
0.466241,0.415122,0.009518
0.449231,0.353708,0.041031
0.426402,0.340672,-0.05799
0.496713,0.410776,-0.340499
0.505559,0.378138,-0.528178
0.5237,0.509463,-0.100778
0.698967,0.482329,-0.01328
0.633809,0.418694,0.385552
0.487728,0.398996,-0.009818
0.619233,0.532445,0.339534
0.537723,0.443125,0.200423
0.568321,0.431248,-0.214451
0.555264,0.400154,-0.020016
0.203689,0.397161,0.266754
0.275569,0.443511,-0.070439
0.191107,0.385574,-0.036452
0.268697,0.445732,-0.332187
0.342165,0.455195,0.265054
0.256825,0.407493,0.153327
0.273771,0.422943,-0.098291
0.198217,0.340093,-0.263003
0.197392,0.339513,-0.082552
0.180669,0.327829,-0.107847
0.254048,0.342217,-0.408511
0.355062,0.27752,-0.369518
0.284062,0.389146,-0.255365
0.292635,0.405755,0.082319
0.34345,0.380649,-0.175711
0.536969,0.336134,-0.097
0.891483,0.258208,0.071009
0.509528,0.564117,0.949984
0.509668,0.609309,1.407882
0.651475,0.727018,1.061682
0.825142,0.798764,1.934775
0.657069,0.73117,0.99588
0.635866,0.673812,0.678953
0.479141,0.554365,0.305597
0.564697,0.567883,0.545907
0.550517,0.570104,0.561101
0.554949,0.63905,0.704149
0.581143,0.615295,0.756883
0.588842,0.569525,0.33712
0.693236,0.611723,1.01309
0.65618,0.630552,0.845325
0.64411,0.622924,0.486289
0.639428,0.647934,0.690733
0.48647,0.514677,0.153982
0.591,0.464175,0.897586
0.527982,0.506952,0.352753
0.479534,0.438876,-0.045031
0.494185,0.510042,1.148583
0.511912,0.539784,0.186636
0.469759,0.380842,-0.205125
0.238394,0.248165,-0.293168
0.696205,0.547605,0.54418
0.538638,0.606991,0.536238
0.601533,0.5927,0.350825
0.631007,0.584492,0.329867
0.378099,0.537949,0.786707
0.534435,0.721514,0.759342
0.759754,0.815373,1.290342
0.662609,0.654307,0.281695
0.518806,0.573581,0.328316
0.309318,0.58063,-0.070678
0.466575,0.494496,0.29969
0.515058,0.510622,0.505259
0.454972,0.57445,-0.215652
0.482409,0.547895,0.84418
0.517079,0.584009,0.16684
0.476831,0.63287,-0.082574
0.592035,0.831016,0.404272
0.519356,0.56489,0.220656
0.455758,0.565469,-0.162628
0.438641,0.589996,0.001841
0.515776,0.616261,0.239516
0.426617,0.408266,-0.018334
0.283096,0.467748,-0.087066
0.369532,0.488799,-0.050839
0.239513,0.392816,0.007653
0.673577,0.477018,0.683955
0.58442,0.718038,0.831012
0.838391,0.467748,0.598209
0.534183,0.569235,0.862149
0.480334,0.498648,0.762111
0.367035,0.490151,0.41269
0.472214,0.458671,0.166285
