-0.126508,-0.146226,-0.085284,0.051961,-0.272029
-0.126508,-0.146226,-0.085284,-0.011158,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,0.357464
-0.126508,-0.146226,-0.085284,3.267189,3.586610
-0.126508,-0.146226,-0.085284,2.132578,2.542487
-0.126508,2.097803,-0.085284,-0.452992,0.050423
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.351355,-0.272029
-0.126508,3.950206,-0.085284,-0.436506,-0.272029
-0.126508,1.127349,-0.085284,0.685199,1.844716
-0.126508,-0.146226,-0.085284,-0.232333,-0.264813
-0.126508,-0.146226,-0.085284,-0.452992,1.639933
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.482600,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.134096,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,0.948388
-0.126508,-0.146226,-0.085284,0.320517,0.418295
-0.126508,-0.146226,-0.085284,2.595472,-0.272029
-0.126508,-0.146226,-0.085284,2.905267,-0.272029
-0.126508,-0.146226,-0.085284,-0.391192,-0.272029
-0.126508,-0.146226,-0.085284,3.561025,-0.272029
-0.126508,-0.146226,-0.085284,3.354577,3.544156
-0.126508,-0.146226,-0.085284,-0.452992,2.106005
-0.126508,-0.146226,-0.085284,0.933524,-0.272029
-0.126508,-0.146226,-0.085284,0.339303,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,0.477120
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,1.000947,-0.272029
-0.126508,3.539497,-0.085284,-0.452992,-0.272029
-0.126508,1.226731,-0.085284,0.638420,0.706662
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
5.197251,-0.146226,-0.085284,-0.452992,-0.272029
3.056741,-0.146226,-0.085284,0.533120,-0.272029
-0.126508,-0.146226,-0.085284,-0.271095,-0.272029
-0.126508,1.514153,-0.085284,-0.452992,-0.272029
-0.126508,2.930809,-0.085284,-0.452992,-0.272029
-0.126508,1.686197,-0.085284,-0.452992,2.769380
-0.126508,-0.146226,-0.085284,-0.452992,2.994486
-0.126508,-0.146226,-0.085284,1.245485,-0.272029
-0.126508,-0.146226,-0.085284,0.438530,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.842239,-0.272029
-0.126508,-0.146226,-0.085284,-0.279747,1.875880
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.167572,0.112771
-0.126508,-0.146226,-0.085284,0.215256,2.649336
-0.126508,-0.146226,-0.085284,0.225597,-0.272029
-0.126508,-0.146226,-0.085284,-0.372851,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,1.429357,0.108275,0.663018
-0.126508,-0.146226,-0.085284,0.310924,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,1.424493
-0.126508,-0.146226,-0.085284,1.445650,-0.272029
-0.126508,-0.146226,-0.085284,1.531672,-0.272029
-0.126508,-0.146226,-0.085284,1.637865,-0.272029
-0.126508,-0.146226,0.621857,0.983543,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.129819,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,1.256436,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.784301,-0.272029
-0.126508,-0.146226,-0.085284,0.828988,-0.272029
-0.126508,-0.146226,-0.085284,0.632229,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.633737,-0.272029
-0.126508,-0.146226,-0.085284,0.152760,0.286666
-0.126508,-0.146226,-0.085284,0.976904,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.082084,-0.272029
-0.126508,-0.146226,-0.085284,0.765625,-0.272029
-0.126508,-0.146226,-0.085284,0.725416,-0.272029
-0.126508,-0.146226,-0.085284,-0.343603,-0.272029
-0.126508,3.629384,-0.085284,-0.452992,-0.272029
-0.126508,10.419166,-0.085284,0.332392,-0.272029
-0.126508,10.402273,-0.085284,1.980947,-0.272029
-0.126508,2.974880,-0.085284,2.293601,-0.272029
-0.126508,1.419168,-0.085284,2.039230,-0.272029
-0.126508,0.238838,-0.085284,0.367068,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,2.292080,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,0.026560
-0.126508,0.226391,-0.085284,-0.452992,-0.272029
-0.126508,2.643247,-0.085284,-0.452992,-0.272029
-0.126508,1.233962,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,0.474288,-0.085284,-0.452992,-0.272029
-0.126508,1.478755,-0.085284,2.837131,-0.272029
-0.126508,0.468483,-0.085284,2.393210,0.400837
-0.126508,-0.146226,-0.085284,-0.452992,0.342754
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
1.370827,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.124073,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.463088,-0.272029
0.981879,-0.146226,-0.085284,-0.081780,-0.272029
2.242963,-0.146226,-0.085284,0.907054,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,1.299741,-0.272029
-0.126508,-0.146226,-0.085284,1.246280,-0.272029
-0.126508,-0.146226,-0.085284,0.385467,-0.272029
-0.126508,-0.146226,-0.085284,-0.203721,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
4.716950,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.770907,-0.272029
-0.126508,-0.146226,-0.085284,-0.320679,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.613327,-0.272029
-0.126508,-0.146226,-0.085284,0.013472,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,0.834985,-0.272029
-0.126508,-0.146226,-0.085284,0.153945,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,4.583746,-0.272029
-0.126508,-0.146226,-0.085284,4.035746,-0.272029
2.116028,-0.146226,-0.085284,0.770075,-0.272029
-0.126508,-0.146226,-0.085284,-0.221867,-0.243982
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.398529,1.545657
-0.126508,-0.146226,-0.085284,0.980464,-0.272029
-0.126508,-0.146226,-0.085284,0.476802,-0.272029
-0.126508,-0.146226,-0.085284,3.696282,-0.272029
-0.126508,-0.146226,-0.085284,3.696282,-0.272029
-0.126508,-0.146226,-0.085284,3.696282,-0.272029
-0.126508,-0.146226,-0.085284,3.696282,-0.272029
-0.126508,-0.146226,-0.085284,1.997943,-0.272029
-0.126508,-0.146226,-0.085284,0.971527,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
-0.126508,-0.146226,-0.085284,-0.452992,-0.272029
